payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at
pay_00341,cust_0845,299,card,success,,2,2026-08-10T21:12:57.928486
pay_00342,cust_0234,1499,card,success,,1,2026-07-31T16:20:57.928492
pay_00343,cust_0464,1999,wallet,failed,authentication_failed,1,2026-08-11T13:23:57.928496
pay_00344,cust_0995,999,netbanking,success,,2,2026-08-08T06:53:57.928501
pay_00345,cust_0832,199,netbanking,failed,bank_error,1,2026-08-20T18:30:57.928505
pay_00346,cust_1239,9999,netbanking,failed,authentication_failed,1,2026-08-04T17:19:57.928510
pay_00347,cust_1080,299,card,success,,2,2026-08-07T01:57:57.928514
pay_00348,cust_0161,1499,upi,success,,1,2026-08-12T18:05:57.928518
pay_00349,cust_1139,299,card,success,,2,2026-08-10T18:11:57.928522
pay_00350,cust_0358,299,wallet,success,,1,2026-08-20T04:12:57.928526
pay_00351,cust_0939,999,netbanking,success,,1,2026-08-03T19:31:57.928530
pay_00352,cust_1482,1499,wallet,success,,1,2026-08-13T07:20:57.928534
pay_00353,cust_0595,4999,card,success,,1,2026-08-11T10:24:57.928539
pay_00354,cust_0296,1999,card,success,,1,2026-08-20T17:36:57.928544
pay_00355,cust_0656,199,upi,success,,1,2026-07-28T00:37:57.928548
pay_00356,cust_1486,999,wallet,success,,3,2026-07-31T15:15:57.928552
pay_00357,cust_1344,9999,card,success,,1,2026-07-30T13:46:57.928556
pay_00358,cust_0648,1999,wallet,success,,1,2026-07-31T16:45:57.928560
pay_00359,cust_0777,9999,card,failed,limit_exceeded,1,2026-07-26T16:15:57.928564
pay_00360,cust_0781,1499,wallet,success,,1,2026-07-25T23:38:57.928569
pay_00361,cust_0430,199,upi,failed,limit_exceeded,1,2026-08-02T19:11:57.928573
pay_00362,cust_0287,1499,card,success,,2,2026-08-16T06:59:57.928578
pay_00363,cust_0654,499,wallet,failed,timeout,2,2026-07-28T17:24:57.928583
pay_00364,cust_0911,199,upi,success,,2,2026-08-01T14:54:57.928587
pay_00365,cust_1329,1999,netbanking,success,,1,2026-07-24T07:04:57.928592
pay_00366,cust_1221,299,upi,failed,limit_exceeded,1,2026-07-23T02:14:57.928596
pay_00367,cust_1208,499,card,success,,1,2026-08-11T23:32:57.928600
pay_00368,cust_0243,4999,upi,failed,timeout,1,2026-08-13T04:58:57.928605
pay_00369,cust_0279,9999,netbanking,failed,authentication_failed,2,2026-07-24T18:39:57.928609
pay_00370,cust_0596,499,card,failed,limit_exceeded,2,2026-08-14T18:43:57.928613
pay_00371,cust_1131,199,upi,failed,authentication_failed,2,2026-08-16T08:36:57.928617
pay_00372,cust_0768,1499,upi,success,,1,2026-08-05T23:43:57.928622
pay_00373,cust_1175,199,netbanking,success,,2,2026-08-13T22:46:57.928626
pay_00374,cust_0709,199,netbanking,failed,limit_exceeded,1,2026-08-05T13:17:57.928631
pay_00375,cust_0543,499,card,success,,2,2026-07-31T15:28:57.928635
pay_00376,cust_0854,299,netbanking,success,,3,2026-08-21T05:51:57.928639
pay_00377,cust_0028,199,wallet,success,,1,2026-08-14T15:30:57.928643
pay_00378,cust_1157,1499,upi,failed,bank_error,1,2026-08-19T20:12:57.928649
pay_00379,cust_0240,1999,card,success,,3,2026-08-22T03:21:57.928653
pay_00380,cust_1007,1499,netbanking,failed,bank_error,1,2026-08-04T05:11:57.928657
pay_00381,cust_0567,1499,upi,success,,1,2026-07-27T15:17:57.928661
pay_00382,cust_0168,299,upi,success,,2,2026-08-18T22:29:57.928665
pay_00383,cust_0856,2499,netbanking,success,,1,2026-08-03T11:04:57.928669
pay_00384,cust_0283,4999,upi,failed,limit_exceeded,1,2026-08-12T02:47:57.928674
pay_00385,cust_0548,4999,wallet,success,,1,2026-08-20T20:40:57.928679
pay_00386,cust_0894,299,upi,success,,1,2026-08-20T04:54:57.928683
pay_00387,cust_1062,199,card,failed,limit_exceeded,2,2026-08-04T12:52:57.928688
pay_00388,cust_0890,9999,wallet,success,,1,2026-08-19T07:58:57.928692
pay_00389,cust_1448,299,wallet,success,,1,2026-08-17T23:25:57.928696
pay_00390,cust_1294,1499,upi,success,,1,2026-08-18T13:04:57.928700
pay_00391,cust_0726,1999,netbanking,success,,1,2026-08-02T05:12:57.928705
pay_00392,cust_1059,499,netbanking,success,,1,2026-08-13T06:38:57.928710
pay_00393,cust_0707,999,upi,success,,1,2026-08-16T07:24:57.928714
pay_00394,cust_1197,9999,wallet,success,,2,2026-08-03T00:50:57.928718
pay_00395,cust_0173,299,card,failed,network_error,1,2026-08-13T03:07:57.928723
pay_00396,cust_1179,1999,card,success,,1,2026-08-08T16:20:57.928727
pay_00397,cust_1224,1499,upi,success,,1,2026-07-23T22:25:57.928731
pay_00398,cust_1416,199,card,success,,2,2026-07-31T16:47:57.928735
pay_00399,cust_0874,999,card,failed,insufficient_funds,1,2026-08-03T11:35:57.928740
pay_00400,cust_0938,2499,upi,success,,1,2026-07-23T08:35:57.928744
pay_00401,cust_0811,9999,upi,failed,bank_error,2,2026-08-04T19:47:57.928748
pay_00402,cust_0301,2499,wallet,success,,2,2026-08-07T18:11:57.928753
pay_00403,cust_0228,1999,upi,success,,2,2026-07-26T15:22:57.928757
pay_00404,cust_0838,2499,card,failed,timeout,2,2026-08-04T05:47:57.928761
pay_00405,cust_1239,199,upi,success,,1,2026-08-04T09:56:57.928766
pay_00406,cust_1401,9999,upi,success,,1,2026-07-30T10:03:57.928771
pay_00407,cust_0073,199,card,failed,bank_error,1,2026-08-02T08:17:57.928775
pay_00408,cust_0944,4999,upi,success,,1,2026-08-06T16:03:57.928779
pay_00409,cust_1270,1999,netbanking,success,,1,2026-08-10T12:54:57.928783
pay_00410,cust_0701,2499,wallet,success,,1,2026-08-09T16:28:57.928787
pay_00411,cust_0933,1999,wallet,success,,1,2026-07-27T20:25:57.928792
pay_00412,cust_0273,999,card,success,,1,2026-07-31T05:33:57.928796
pay_00413,cust_1126,9999,card,failed,insufficient_funds,1,2026-08-20T07:25:57.928801
pay_00414,cust_1080,1499,netbanking,success,,1,2026-08-11T08:17:57.928805
pay_00415,cust_0247,1499,card,success,,1,2026-07-30T17:18:57.928809
pay_00416,cust_0734,1999,upi,success,,1,2026-07-24T16:58:57.928813
pay_00417,cust_0464,999,upi,failed,authentication_failed,1,2026-07-27T07:56:57.928817
pay_00418,cust_0770,1499,card,success,,1,2026-08-05T12:12:57.928822
pay_00419,cust_0709,4999,upi,success,,1,2026-07-22T14:38:57.928826
pay_00420,cust_0875,299,upi,failed,bank_error,2,2026-07-28T07:02:57.928830
pay_00421,cust_1036,4999,wallet,failed,limit_exceeded,1,2026-08-14T22:23:57.928835
pay_00422,cust_0145,1999,wallet,success,,1,2026-08-01T23:45:57.928839
pay_00423,cust_0503,499,netbanking,failed,authentication_failed,1,2026-08-20T02:43:57.928843
pay_00424,cust_0468,1499,upi,failed,timeout,1,2026-08-10T07:09:57.928848
pay_00425,cust_0818,299,wallet,failed,authentication_failed,1,2026-07-29T06:57:57.928852
pay_00426,cust_1049,499,card,success,,1,2026-08-09T03:26:57.928856
pay_00427,cust_0151,1999,wallet,failed,authentication_failed,1,2026-08-05T11:27:57.928862
pay_00428,cust_1185,4999,upi,success,,1,2026-07-29T23:56:57.928866
pay_00429,cust_1281,2499,wallet,success,,1,2026-08-05T04:57:57.928871
pay_00430,cust_0313,2499,wallet,success,,1,2026-07-25T05:51:57.928876
pay_00431,cust_0668,9999,card,success,,1,2026-08-05T22:29:57.928881
pay_00432,cust_0669,9999,upi,success,,1,2026-08-03T04:13:57.928885
pay_00433,cust_0282,9999,card,success,,2,2026-08-17T13:51:57.928889
pay_00434,cust_1068,299,netbanking,failed,insufficient_funds,1,2026-07-27T23:25:57.928893
pay_00435,cust_0089,499,netbanking,success,,1,2026-08-08T20:25:57.928897
pay_00436,cust_1111,9999,wallet,success,,1,2026-08-17T01:13:57.928901
pay_00437,cust_1198,1999,netbanking,success,,2,2026-07-31T12:19:57.928906
pay_00438,cust_0335,299,wallet,success,,2,2026-08-19T20:11:57.928910
pay_00439,cust_0578,999,wallet,failed,limit_exceeded,1,2026-07-25T12:41:57.928914
pay_00440,cust_0087,1499,card,success,,3,2026-07-31T10:38:57.928918
pay_00441,cust_0752,2499,netbanking,failed,authentication_failed,1,2026-08-05T17:58:57.928923
pay_00442,cust_0172,999,wallet,failed,timeout,1,2026-08-05T19:27:57.928927
pay_00443,cust_0380,499,netbanking,failed,limit_exceeded,2,2026-08-04T02:17:57.928931
pay_00444,cust_1294,299,card,success,,1,2026-07-26T11:46:57.928935
pay_00445,cust_0369,299,wallet,success,,1,2026-08-17T07:40:57.928940
pay_00446,cust_0997,1499,upi,failed,timeout,1,2026-07-24T18:22:57.928944
pay_00447,cust_1016,2499,card,failed,network_error,1,2026-08-13T03:02:57.928949
pay_00448,cust_1497,199,netbanking,success,,2,2026-08-15T03:30:57.928954
pay_00449,cust_0087,9999,upi,failed,timeout,1,2026-08-09T16:17:57.928958
pay_00450,cust_0127,299,card,failed,insufficient_funds,1,2026-08-04T19:31:57.928963
pay_00451,cust_0993,999,netbanking,success,,1,2026-07-31T07:58:57.928967
pay_00452,cust_0493,999,upi,success,,1,2026-08-02T15:33:57.928971
pay_00453,cust_1205,299,card,success,,3,2026-08-18T22:46:57.928976
pay_00454,cust_0530,999,wallet,success,,1,2026-08-18T09:23:57.928980
pay_00455,cust_0175,999,netbanking,success,,1,2026-08-13T08:40:57.928984
pay_00456,cust_1068,1499,netbanking,success,,1,2026-07-28T03:51:57.928988
pay_00457,cust_1027,4999,upi,failed,network_error,1,2026-08-09T10:57:57.928992
pay_00458,cust_0900,499,netbanking,failed,insufficient_funds,1,2026-07-30T18:30:57.928997
pay_00459,cust_1160,1499,netbanking,success,,1,2026-08-05T19:31:57.929001
pay_00460,cust_0147,2499,card,failed,insufficient_funds,2,2026-08-11T09:51:57.929005
pay_00461,cust_1383,499,upi,success,,3,2026-08-12T14:30:57.929010
pay_00462,cust_0801,199,upi,success,,1,2026-08-04T04:09:57.929014
pay_00463,cust_0711,499,upi,success,,1,2026-08-12T19:18:57.929018
pay_00464,cust_0050,4999,netbanking,failed,network_error,2,2026-08-07T10:12:57.929022
pay_00465,cust_0423,999,upi,success,,1,2026-07-26T17:42:57.929027
pay_00466,cust_1109,1499,card,success,,1,2026-08-16T23:34:57.929031
pay_00467,cust_0437,999,wallet,success,,1,2026-07-23T05:58:57.929035
pay_00468,cust_0850,499,upi,failed,authentication_failed,1,2026-08-14T23:31:57.929039
pay_00469,cust_1069,9999,upi,success,,2,2026-08-14T17:09:57.929043
pay_00470,cust_1458,1499,wallet,success,,1,2026-08-11T12:40:57.929049
pay_00471,cust_0893,199,card,success,,1,2026-08-02T12:58:57.929054
pay_00472,cust_0602,1999,netbanking,success,,2,2026-07-25T12:43:57.929058
pay_00473,cust_0439,199,wallet,failed,network_error,2,2026-08-01T04:20:57.929062
pay_00474,cust_1274,2499,netbanking,failed,network_error,1,2026-08-06T15:51:57.929066
pay_00475,cust_1395,499,netbanking,success,,1,2026-07-24T05:59:57.929071
pay_00476,cust_0342,1499,upi,failed,limit_exceeded,1,2026-08-17T13:20:57.929075
pay_00477,cust_0635,299,card,success,,1,2026-08-20T03:35:57.929079
pay_00478,cust_1427,499,wallet,success,,1,2026-08-02T09:14:57.929084
pay_00479,cust_0340,4999,upi,success,,2,2026-07-28T03:59:57.929088
pay_00480,cust_0068,1999,wallet,success,,2,2026-07-29T22:59:57.929092
pay_00481,cust_1135,2499,card,success,,1,2026-08-12T09:21:57.929097
pay_00482,cust_0169,199,wallet,success,,1,2026-08-14T08:40:57.929102
pay_00483,cust_0749,199,wallet,success,,1,2026-08-03T22:00:57.929106
pay_00484,cust_0672,999,card,success,,1,2026-08-16T07:28:57.929110
pay_00485,cust_0031,199,wallet,success,,1,2026-07-23T21:44:57.929114
pay_00486,cust_0003,2499,netbanking,success,,1,2026-08-17T17:15:57.929119
pay_00487,cust_0316,299,wallet,success,,1,2026-08-14T10:31:57.929123
pay_00488,cust_0273,499,netbanking,success,,2,2026-07-30T03:12:57.929127
pay_00489,cust_0105,9999,upi,failed,insufficient_funds,1,2026-08-16T23:20:57.929132
pay_00490,cust_0812,2499,card,success,,1,2026-08-02T21:41:57.929140
pay_00491,cust_0362,499,wallet,failed,authentication_failed,2,2026-08-21T14:02:57.929148
pay_00492,cust_0554,199,card,success,,1,2026-08-09T13:51:57.929155
pay_00493,cust_0379,199,card,success,,2,2026-07-22T15:16:57.929160
pay_00494,cust_0348,1999,card,failed,network_error,2,2026-07-26T10:19:57.929164
pay_00495,cust_0361,199,card,success,,2,2026-07-24T11:27:57.929169
pay_00496,cust_1418,1499,card,failed,bank_error,1,2026-08-14T04:09:57.929173
pay_00497,cust_0617,1999,upi,success,,1,2026-08-12T14:18:57.929177
pay_00498,cust_0151,1499,card,success,,1,2026-08-16T18:33:57.929181
pay_00499,cust_0319,999,upi,failed,authentication_failed,2,2026-07-22T12:11:57.929185
pay_00500,cust_0827,499,wallet,success,,2,2026-08-11T02:15:57.929190
pay_00501,cust_1097,499,upi,success,,1,2026-08-17T14:02:57.929194
pay_00502,cust_0939,1499,wallet,success,,1,2026-08-09T21:49:57.929198
pay_00503,cust_1413,199,netbanking,success,,2,2026-07-30T00:31:57.929202
pay_00504,cust_1441,999,wallet,success,,1,2026-08-22T03:13:57.929207
pay_00505,cust_1110,4999,upi,success,,2,2026-07-25T08:21:57.929211
pay_00506,cust_0866,9999,upi,success,,2,2026-08-15T21:35:57.929215
pay_00507,cust_0945,2499,card,success,,3,2026-07-31T00:54:57.929219
pay_00508,cust_1319,499,upi,success,,1,2026-08-01T02:11:57.929223
pay_00509,cust_0882,1499,wallet,success,,1,2026-08-20T12:29:57.929229
pay_00510,cust_1361,1499,wallet,failed,limit_exceeded,1,2026-08-04T21:26:57.929233
pay_00511,cust_0669,299,card,success,,1,2026-08-18T07:20:57.929237
pay_00512,cust_0037,299,wallet,failed,network_error,1,2026-08-02T10:54:57.929243
pay_00513,cust_0466,9999,upi,success,,1,2026-07-22T17:47:57.929247
pay_00514,cust_1456,4999,wallet,success,,1,2026-08-01T08:14:57.929252
pay_00515,cust_0661,1999,upi,success,,1,2026-08-18T13:39:57.929256
pay_00516,cust_0237,999,wallet,success,,2,2026-07-27T18:18:57.929260
pay_00517,cust_0237,1999,netbanking,failed,limit_exceeded,1,2026-08-16T16:30:57.929264
pay_00518,cust_0284,2499,card,success,,1,2026-08-19T12:36:57.929268
pay_00519,cust_0428,1999,upi,failed,bank_error,1,2026-08-11T16:58:57.929272
pay_00520,cust_1411,9999,upi,success,,1,2026-07-25T12:10:57.929276
pay_00521,cust_1333,9999,netbanking,failed,bank_error,1,2026-08-05T20:42:57.929281
pay_00522,cust_1219,2499,netbanking,success,,2,2026-08-03T15:59:57.929285
pay_00523,cust_1407,999,netbanking,failed,network_error,1,2026-08-06T12:34:57.929290
pay_00524,cust_1373,499,upi,failed,limit_exceeded,1,2026-07-29T00:24:57.929294
pay_00525,cust_0062,999,wallet,failed,timeout,2,2026-08-17T09:18:57.929298
pay_00526,cust_1325,1499,card,success,,1,2026-08-19T23:57:57.929303
pay_00527,cust_0049,2499,upi,failed,timeout,2,2026-07-27T05:56:57.929307
pay_00528,cust_0575,9999,wallet,success,,1,2026-08-01T00:19:57.929312
pay_00529,cust_0998,4999,netbanking,success,,3,2026-08-20T01:47:57.929316
pay_00530,cust_0572,199,upi,success,,1,2026-08-19T21:56:57.929321
pay_00531,cust_0301,199,netbanking,failed,network_error,1,2026-08-22T03:04:57.929326
pay_00532,cust_1059,199,card,success,,2,2026-07-25T06:12:57.929330
pay_00533,cust_0593,199,upi,success,,1,2026-07-31T14:51:57.929335
pay_00534,cust_1132,999,wallet,success,,1,2026-08-21T19:08:57.929339
pay_00535,cust_1145,9999,upi,failed,timeout,2,2026-08-18T13:20:57.929344
pay_00536,cust_0377,499,card,success,,1,2026-08-16T15:47:57.929348
pay_00537,cust_0902,1999,netbanking,success,,2,2026-08-13T21:11:57.929352
pay_00538,cust_0033,299,upi,success,,1,2026-07-24T15:27:57.929356
pay_00539,cust_0695,199,netbanking,success,,1,2026-08-10T05:54:57.929360
pay_00540,cust_1233,1999,card,success,,1,2026-08-11T14:19:57.929364
pay_00541,cust_0225,1499,netbanking,failed,timeout,2,2026-08-01T01:06:57.929369
pay_00542,cust_0621,299,netbanking,success,,1,2026-08-11T13:10:57.929373
pay_00543,cust_0910,1999,netbanking,success,,1,2026-08-06T10:10:57.929377
pay_00544,cust_0443,999,wallet,success,,1,2026-08-03T10:35:57.929381
pay_00545,cust_1132,999,netbanking,success,,1,2026-08-15T08:16:57.929385
pay_00546,cust_0646,1999,upi,success,,2,2026-08-20T13:53:57.929389
pay_00547,cust_0025,999,netbanking,failed,timeout,2,2026-08-06T12:43:57.929393
pay_00548,cust_0841,1999,netbanking,failed,insufficient_funds,1,2026-08-14T12:18:57.929399
pay_00549,cust_0331,1499,wallet,success,,1,2026-08-14T11:38:57.929403
pay_00550,cust_0643,1999,wallet,failed,timeout,3,2026-08-20T22:44:57.929407
pay_00551,cust_1023,4999,wallet,success,,2,2026-08-01T20:35:57.929411
pay_00552,cust_1155,9999,wallet,success,,1,2026-07-24T06:13:57.929415
pay_00553,cust_0242,199,netbanking,failed,network_error,1,2026-07-25T21:06:57.929420
pay_00554,cust_1355,2499,upi,success,,3,2026-07-25T22:11:57.929424
pay_00555,cust_0324,1999,wallet,success,,1,2026-08-13T10:52:57.929429
pay_00556,cust_0360,1999,netbanking,success,,1,2026-08-10T01:54:57.929433
pay_00557,cust_0536,999,netbanking,success,,1,2026-08-21T10:42:57.929437
pay_00558,cust_0897,199,card,failed,insufficient_funds,1,2026-08-06T16:29:57.929442
pay_00559,cust_0229,199,netbanking,failed,network_error,3,2026-08-18T13:56:57.929446
pay_00560,cust_1208,1499,wallet,failed,timeout,3,2026-08-05T18:47:57.929451
pay_00561,cust_0189,2499,wallet,success,,1,2026-08-22T01:34:57.929455
pay_00562,cust_0154,199,card,success,,1,2026-08-02T15:59:57.929459
pay_00563,cust_1465,9999,netbanking,success,,1,2026-08-20T14:51:57.929463
pay_00564,cust_1244,299,upi,failed,bank_error,1,2026-08-01T00:42:57.929467
pay_00565,cust_0174,499,netbanking,success,,1,2026-08-04T22:09:57.929472
pay_00566,cust_1384,499,netbanking,success,,1,2026-08-08T10:47:57.929476
pay_00567,cust_0060,9999,card,success,,3,2026-08-20T17:56:57.929481
pay_00568,cust_1176,1999,wallet,failed,bank_error,1,2026-08-17T02:29:57.929485
pay_00569,cust_0889,9999,card,success,,1,2026-07-23T20:30:57.929490
pay_00570,cust_0310,9999,wallet,success,,1,2026-07-24T09:25:57.929494
pay_00571,cust_0744,2499,card,success,,2,2026-07-25T04:38:57.929498
pay_00572,cust_0420,2499,upi,success,,1,2026-07-31T16:35:57.929502
pay_00573,cust_0007,9999,wallet,success,,1,2026-08-08T11:40:57.929506
pay_00574,cust_1407,2499,wallet,failed,authentication_failed,1,2026-08-11T13:41:57.929511
pay_00575,cust_1222,1999,card,success,,1,2026-08-10T09:23:57.929515
pay_00576,cust_0977,999,wallet,success,,1,2026-07-29T05:33:57.929520
pay_00577,cust_0939,999,netbanking,success,,1,2026-08-22T01:06:57.929524
pay_00578,cust_0569,299,wallet,failed,timeout,2,2026-08-11T15:10:57.929528
pay_00579,cust_1268,299,upi,success,,1,2026-08-19T13:12:57.929532
pay_00580,cust_0472,1499,upi,failed,limit_exceeded,1,2026-08-13T06:21:57.929537
pay_00581,cust_0574,199,card,success,,1,2026-08-16T21:55:57.929541
pay_00582,cust_0938,4999,netbanking,success,,1,2026-08-04T17:34:57.929546
pay_00583,cust_0552,1999,upi,failed,bank_error,1,2026-08-09T01:51:57.929550
pay_00584,cust_1493,9999,upi,failed,authentication_failed,1,2026-08-02T15:14:57.929555
pay_00585,cust_0017,1499,netbanking,success,,1,2026-08-17T15:11:57.929559
pay_00586,cust_0403,299,card,failed,timeout,2,2026-08-20T08:36:57.929563
pay_00587,cust_0841,499,netbanking,success,,1,2026-08-13T09:32:57.929568
pay_00588,cust_1084,9999,upi,failed,limit_exceeded,1,2026-08-08T12:14:57.929573
pay_00589,cust_0866,299,netbanking,success,,2,2026-08-12T21:10:57.929577
pay_00590,cust_0196,2499,card,failed,bank_error,1,2026-08-16T10:11:57.929581
pay_00591,cust_1337,299,netbanking,success,,1,2026-08-21T18:35:57.929585
pay_00592,cust_1463,999,wallet,success,,1,2026-08-18T15:05:57.929589
pay_00593,cust_0347,2499,netbanking,success,,2,2026-08-14T00:35:57.929593
pay_00594,cust_0137,499,upi,failed,limit_exceeded,1,2026-08-19T07:08:57.929598
pay_00595,cust_0331,9999,upi,success,,1,2026-08-20T04:47:57.929602
pay_00596,cust_0073,1499,wallet,success,,2,2026-08-12T19:27:57.929606
pay_00597,cust_1349,9999,netbanking,success,,2,2026-07-31T23:17:57.929611
pay_00598,cust_1077,9999,upi,success,,2,2026-08-11T08:45:57.929616
pay_00599,cust_1362,999,upi,failed,bank_error,1,2026-08-21T23:19:57.929620
pay_00600,cust_0120,299,card,success,,1,2026-08-20T22:07:57.929624
pay_00601,cust_0488,199,upi,success,,3,2026-08-05T14:03:57.929628
pay_00602,cust_0779,4999,card,success,,1,2026-07-27T14:40:57.929632
pay_00603,cust_0263,199,netbanking,success,,1,2026-07-27T01:29:57.929637
pay_00604,cust_1423,199,wallet,success,,1,2026-08-16T18:58:57.929641
pay_00605,cust_0397,499,upi,success,,1,2026-08-11T22:15:57.929645
pay_00606,cust_0783,9999,card,success,,1,2026-08-20T19:44:57.929650
pay_00607,cust_0124,999,wallet,success,,1,2026-08-05T16:56:57.929654
pay_00608,cust_1176,1499,upi,failed,limit_exceeded,1,2026-08-15T01:51:57.929658
pay_00609,cust_0604,9999,wallet,success,,3,2026-07-28T11:55:57.929663
pay_00610,cust_0155,1999,card,success,,2,2026-08-08T08:32:57.929667
pay_00611,cust_0439,499,netbanking,failed,bank_error,1,2026-08-15T08:01:57.929671
pay_00612,cust_0247,9999,upi,success,,1,2026-08-18T00:14:57.929675
pay_00613,cust_0774,1499,wallet,failed,limit_exceeded,2,2026-08-16T07:47:57.929680
pay_00614,cust_0662,999,netbanking,success,,2,2026-08-19T23:00:57.929684
pay_00615,cust_0979,9999,wallet,failed,insufficient_funds,1,2026-08-18T05:56:57.929688
