payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at,recovered,recovered_amount
pay_04191,cust_1309,999,wallet,failed,limit_exceeded,1,2026-08-10T02:19:57.947031,False,0
pay_04192,cust_0546,1999,netbanking,failed,timeout,1,2026-07-30T23:30:57.947036,True,1999
pay_04193,cust_0707,299,upi,failed,limit_exceeded,1,2026-07-27T05:53:57.947041,True,299
pay_04194,cust_0945,9999,upi,failed,timeout,2,2026-08-21T21:18:57.947047,False,0
pay_04198,cust_0862,299,wallet,failed,bank_error,2,2026-08-06T19:34:57.947065,True,299
pay_04200,cust_1238,9999,upi,failed,authentication_failed,1,2026-07-27T15:00:57.947075,False,0
pay_04201,cust_0377,499,wallet,failed,bank_error,1,2026-08-21T00:35:57.947080,True,499
pay_04203,cust_0989,1499,card,failed,insufficient_funds,1,2026-08-09T00:30:57.947090,False,0
pay_04204,cust_1234,2499,upi,failed,limit_exceeded,1,2026-08-15T00:38:57.947095,False,0
pay_04205,cust_0975,9999,upi,failed,timeout,2,2026-07-25T10:42:57.947100,True,9999
pay_04211,cust_0303,199,card,failed,timeout,1,2026-07-24T10:05:57.947129,True,199
pay_04214,cust_1246,299,card,failed,bank_error,1,2026-08-09T12:24:57.947144,False,0
pay_04220,cust_0928,1999,upi,failed,insufficient_funds,2,2026-08-02T00:49:57.947173,True,1999
pay_04226,cust_0533,1999,wallet,failed,timeout,1,2026-08-12T09:50:57.947200,False,0
pay_04228,cust_0082,299,wallet,failed,insufficient_funds,1,2026-07-30T15:18:57.947210,True,299
pay_04235,cust_0226,9999,upi,failed,limit_exceeded,2,2026-07-29T07:14:57.947245,False,0
pay_04236,cust_0741,1999,card,failed,network_error,1,2026-08-04T03:44:57.947250,True,1999
pay_04239,cust_0595,499,card,failed,network_error,1,2026-07-28T14:58:57.947265,True,499
pay_04241,cust_0185,9999,wallet,failed,bank_error,1,2026-08-21T20:49:57.947275,False,0
pay_04243,cust_0662,299,card,failed,network_error,2,2026-07-27T02:55:57.947284,False,0
pay_04251,cust_0214,4999,wallet,failed,network_error,1,2026-08-08T18:46:57.947322,True,4999
pay_04252,cust_0931,199,netbanking,failed,bank_error,2,2026-08-01T16:22:57.947327,True,199
pay_04253,cust_0376,199,wallet,failed,limit_exceeded,1,2026-08-02T12:06:57.947334,True,199
pay_04258,cust_0241,1999,netbanking,failed,authentication_failed,1,2026-08-08T21:23:57.947359,True,1999
pay_04260,cust_0420,4999,upi,failed,insufficient_funds,1,2026-08-01T18:15:57.947368,False,0
pay_04266,cust_1361,199,card,failed,bank_error,1,2026-08-05T11:33:57.947397,False,0
pay_04270,cust_1079,1499,netbanking,failed,network_error,1,2026-08-07T11:47:57.947415,True,1499
pay_04272,cust_1153,199,upi,failed,network_error,1,2026-08-09T11:50:57.947426,False,0
pay_04276,cust_0457,299,card,failed,authentication_failed,1,2026-07-30T12:06:57.947449,False,0
pay_04280,cust_0740,1999,card,failed,authentication_failed,1,2026-08-01T19:56:57.947467,False,0
pay_04284,cust_0930,199,upi,failed,limit_exceeded,1,2026-08-13T23:08:57.947486,True,199
pay_04286,cust_0372,2499,upi,failed,insufficient_funds,1,2026-07-29T00:05:57.947496,False,0
pay_04288,cust_0438,999,netbanking,failed,bank_error,1,2026-08-16T02:50:57.947505,True,999
pay_04289,cust_0475,299,netbanking,failed,network_error,1,2026-08-18T05:59:57.947510,True,299
pay_04296,cust_0819,499,netbanking,failed,timeout,2,2026-08-08T09:47:57.947545,True,499
pay_04300,cust_1322,4999,card,failed,network_error,1,2026-07-29T09:58:57.947565,False,0
pay_04301,cust_0988,1499,card,failed,network_error,1,2026-08-11T23:41:57.947570,True,1499
pay_04302,cust_0015,199,netbanking,failed,timeout,2,2026-08-07T23:15:57.947575,False,0
pay_04304,cust_1431,199,card,failed,insufficient_funds,1,2026-08-11T05:15:57.947584,True,199
pay_04305,cust_0584,2499,upi,failed,insufficient_funds,1,2026-07-31T11:27:57.947589,False,0
pay_04307,cust_0028,9999,upi,failed,network_error,2,2026-08-08T19:12:57.947599,True,9999
pay_04311,cust_0450,9999,netbanking,failed,insufficient_funds,1,2026-08-22T05:47:57.947619,True,9999
pay_04332,cust_0220,1999,wallet,failed,network_error,1,2026-08-17T13:16:57.947720,True,1999
pay_04333,cust_1133,2499,netbanking,failed,authentication_failed,1,2026-08-04T21:26:57.947726,True,2499
pay_04335,cust_0244,299,netbanking,failed,network_error,1,2026-08-01T10:45:57.947735,True,299
pay_04336,cust_1265,299,netbanking,failed,bank_error,1,2026-08-06T17:47:57.947740,True,299
pay_04337,cust_0845,299,upi,failed,insufficient_funds,1,2026-08-19T21:07:57.947744,True,299
pay_04343,cust_0968,299,netbanking,failed,bank_error,1,2026-08-13T17:39:57.947773,True,299
pay_04344,cust_0390,9999,upi,failed,network_error,1,2026-07-25T01:40:57.947777,False,0
pay_04346,cust_0362,1499,card,failed,bank_error,1,2026-07-28T04:47:57.947787,True,1499
pay_04355,cust_1190,4999,card,failed,insufficient_funds,1,2026-08-09T12:18:57.947828,False,0
pay_04357,cust_1454,999,wallet,failed,bank_error,1,2026-07-26T14:12:57.947837,False,0
pay_04368,cust_0988,499,card,failed,network_error,1,2026-08-05T15:13:57.947890,True,499
pay_04370,cust_1433,2499,wallet,failed,limit_exceeded,1,2026-08-20T05:33:57.947900,False,0
pay_04373,cust_0400,299,netbanking,failed,timeout,2,2026-08-17T05:30:57.947914,False,0
pay_04376,cust_0121,4999,wallet,failed,limit_exceeded,1,2026-08-11T14:58:57.947928,True,4999
pay_04379,cust_0821,199,netbanking,failed,network_error,2,2026-08-14T06:20:57.947942,False,0
pay_04382,cust_0770,2499,upi,failed,limit_exceeded,1,2026-08-11T14:46:57.947956,True,2499
pay_04385,cust_0100,199,upi,failed,insufficient_funds,3,2026-08-18T11:17:57.947970,False,0
pay_04386,cust_0005,4999,wallet,failed,network_error,1,2026-08-08T22:27:57.947974,False,0
pay_04387,cust_1096,499,netbanking,failed,timeout,2,2026-08-19T23:45:57.947979,False,0
pay_04391,cust_0481,1999,netbanking,failed,network_error,1,2026-08-21T18:33:57.947998,True,1999
pay_04392,cust_0442,199,netbanking,failed,insufficient_funds,3,2026-07-25T12:11:57.948003,False,0
pay_04397,cust_0967,4999,netbanking,failed,bank_error,2,2026-07-24T14:00:57.948027,False,0
pay_04403,cust_1160,499,wallet,failed,timeout,1,2026-08-06T00:55:57.948055,True,499
pay_04405,cust_1113,9999,wallet,failed,bank_error,1,2026-07-22T23:41:57.948064,True,9999
pay_04408,cust_0021,999,upi,failed,limit_exceeded,1,2026-08-04T08:46:57.948079,True,999
pay_04416,cust_1470,199,upi,failed,timeout,1,2026-08-02T20:34:57.948117,True,199
pay_04422,cust_0778,999,wallet,failed,insufficient_funds,1,2026-07-30T05:57:57.948144,False,0
pay_04424,cust_1209,1499,upi,failed,limit_exceeded,1,2026-08-13T04:15:57.948155,False,0
pay_04429,cust_0892,9999,wallet,failed,network_error,1,2026-07-30T18:54:57.948178,False,0
pay_04431,cust_1169,9999,upi,failed,timeout,1,2026-08-16T11:34:57.948188,False,0
pay_04433,cust_0964,1499,netbanking,failed,authentication_failed,1,2026-08-10T21:45:57.948197,True,1499
pay_04437,cust_0706,4999,card,failed,timeout,1,2026-08-10T07:02:57.948215,False,0
pay_04438,cust_1467,999,upi,failed,insufficient_funds,2,2026-08-09T03:33:57.948220,True,999
pay_04446,cust_0474,4999,upi,failed,bank_error,1,2026-07-27T19:33:57.948259,False,0
pay_04449,cust_0255,999,upi,failed,bank_error,1,2026-08-11T00:06:57.948274,True,999
pay_04451,cust_0552,1999,card,failed,timeout,2,2026-08-07T10:25:57.948284,True,1999
pay_04456,cust_0357,9999,card,failed,authentication_failed,2,2026-07-23T09:46:57.948307,False,0
pay_04462,cust_0640,9999,upi,failed,timeout,1,2026-08-08T00:34:57.948336,True,9999
pay_04470,cust_0253,999,upi,failed,authentication_failed,3,2026-08-07T23:19:57.948374,False,0
pay_04476,cust_0737,499,upi,failed,timeout,1,2026-08-14T04:13:57.948402,True,499
pay_04478,cust_1027,999,netbanking,failed,bank_error,1,2026-08-07T22:53:57.948412,True,999
pay_04479,cust_0583,499,netbanking,failed,authentication_failed,1,2026-08-09T01:58:57.948417,True,499
pay_04487,cust_0424,299,upi,failed,network_error,1,2026-08-10T22:48:57.948456,True,299
pay_04492,cust_0018,1499,netbanking,failed,insufficient_funds,1,2026-07-23T02:40:57.948479,False,0
pay_04498,cust_0788,9999,card,failed,insufficient_funds,1,2026-08-03T22:33:57.948506,True,9999
pay_04505,cust_0402,2499,netbanking,failed,bank_error,1,2026-08-19T13:47:57.948538,False,0
pay_04509,cust_1130,499,card,failed,insufficient_funds,1,2026-08-12T01:08:57.948559,False,0
pay_04511,cust_0116,999,upi,failed,timeout,1,2026-07-29T06:01:57.948569,False,0
pay_04520,cust_0027,1999,netbanking,failed,bank_error,1,2026-08-19T02:49:57.948610,True,1999
pay_04521,cust_0108,999,netbanking,failed,authentication_failed,1,2026-08-09T14:21:57.948614,True,999
pay_04531,cust_1113,4999,netbanking,failed,limit_exceeded,1,2026-07-24T06:14:57.948662,True,4999
pay_04537,cust_0701,499,netbanking,failed,authentication_failed,3,2026-08-06T08:44:57.948689,False,0
pay_04539,cust_0591,2499,wallet,failed,network_error,3,2026-07-28T03:58:57.948699,False,0
pay_04544,cust_1119,199,netbanking,failed,timeout,1,2026-07-29T02:58:57.948721,False,0
pay_04545,cust_1468,199,netbanking,failed,network_error,1,2026-07-28T05:46:57.948728,True,199
pay_04556,cust_0742,9999,wallet,failed,bank_error,1,2026-08-22T07:59:57.948779,False,0
pay_04557,cust_0656,9999,wallet,failed,limit_exceeded,1,2026-07-24T00:44:57.948784,False,0
pay_04559,cust_0786,1499,card,failed,network_error,1,2026-07-29T12:21:57.948793,False,0
pay_04563,cust_0946,999,card,failed,network_error,1,2026-08-10T22:40:57.948812,False,0
pay_04564,cust_1362,2499,upi,failed,authentication_failed,1,2026-08-19T14:42:57.948817,False,0
pay_04566,cust_0429,299,card,failed,timeout,1,2026-08-14T19:57:57.948827,False,0
pay_04576,cust_0994,9999,card,failed,bank_error,1,2026-08-03T16:01:57.948874,False,0
pay_04577,cust_0997,2499,card,failed,network_error,1,2026-08-08T13:58:57.948878,False,0
pay_04578,cust_0220,299,card,failed,insufficient_funds,1,2026-08-13T18:00:57.948883,False,0
pay_04580,cust_1159,1999,card,failed,bank_error,1,2026-08-03T05:48:57.948892,False,0
pay_04583,cust_0790,1999,card,failed,timeout,2,2026-08-14T03:37:57.948906,True,1999
pay_04585,cust_0014,4999,upi,failed,timeout,1,2026-08-21T06:06:57.948916,True,4999
pay_04592,cust_0266,999,upi,failed,authentication_failed,1,2026-08-14T11:15:57.948949,True,999
pay_04601,cust_0913,1499,netbanking,failed,insufficient_funds,1,2026-08-10T16:44:57.948991,False,0
pay_04606,cust_0334,2499,upi,failed,bank_error,1,2026-08-07T14:54:57.949020,True,2499
pay_04613,cust_0765,499,card,failed,network_error,3,2026-07-23T09:40:57.949053,False,0
pay_04615,cust_0726,1499,netbanking,failed,authentication_failed,1,2026-08-06T06:08:57.949063,True,1499
pay_04626,cust_1073,4999,netbanking,failed,bank_error,1,2026-08-21T23:06:57.949114,True,4999
pay_04629,cust_1174,199,netbanking,failed,authentication_failed,2,2026-08-07T05:25:57.949127,False,0
pay_04631,cust_0029,9999,card,failed,insufficient_funds,1,2026-08-18T02:56:57.949137,False,0
pay_04636,cust_0483,9999,netbanking,failed,insufficient_funds,1,2026-08-11T01:40:57.949161,True,9999
pay_04637,cust_0162,2499,upi,failed,bank_error,1,2026-07-23T03:34:57.949166,False,0
pay_04638,cust_1014,999,wallet,failed,authentication_failed,1,2026-07-22T13:50:57.949171,True,999
pay_04642,cust_0201,1999,wallet,failed,insufficient_funds,1,2026-08-07T16:05:57.949189,False,0
pay_04650,cust_1265,4999,card,failed,network_error,1,2026-08-14T05:55:57.949227,False,0
pay_04664,cust_0786,2499,upi,failed,limit_exceeded,2,2026-08-01T09:36:57.949293,False,0
pay_04677,cust_0104,299,upi,failed,insufficient_funds,1,2026-08-13T01:54:57.949353,False,0
pay_04678,cust_1381,4999,netbanking,failed,authentication_failed,1,2026-08-06T18:17:57.949359,False,0
pay_04685,cust_0557,1499,wallet,failed,authentication_failed,1,2026-07-29T10:27:57.949393,False,0
pay_04688,cust_0844,1999,card,failed,authentication_failed,1,2026-08-18T09:33:57.949407,False,0
pay_04694,cust_0046,4999,upi,failed,insufficient_funds,2,2026-07-27T13:30:57.949434,False,0
pay_04723,cust_0313,1999,card,failed,network_error,1,2026-07-30T04:58:57.949576,True,1999
pay_04724,cust_1020,9999,upi,failed,limit_exceeded,1,2026-08-07T17:14:57.949582,False,0
pay_04729,cust_1133,299,card,failed,insufficient_funds,1,2026-08-04T11:17:57.949605,False,0
pay_04737,cust_0878,999,wallet,failed,bank_error,1,2026-08-01T13:37:57.949642,True,999
pay_04749,cust_0063,199,card,failed,network_error,1,2026-08-12T21:56:57.949699,True,199
pay_04750,cust_1148,1999,card,failed,authentication_failed,1,2026-08-18T03:29:57.949704,True,1999
pay_04763,cust_0039,4999,netbanking,failed,limit_exceeded,1,2026-07-28T15:31:57.949766,True,4999
pay_04766,cust_0060,299,upi,failed,authentication_failed,3,2026-08-15T01:55:57.949781,False,0
pay_04774,cust_0931,1999,card,failed,authentication_failed,1,2026-08-22T01:37:57.949819,False,0
pay_04782,cust_0731,1499,upi,failed,timeout,2,2026-08-15T10:27:57.949856,True,1499
pay_04783,cust_0549,199,card,failed,limit_exceeded,2,2026-08-22T03:18:57.949861,False,0
pay_04790,cust_0980,1499,netbanking,failed,timeout,2,2026-07-24T10:16:57.949894,True,1499
pay_04804,cust_0156,1999,netbanking,failed,authentication_failed,1,2026-08-06T01:44:57.949958,True,1999
pay_04810,cust_1247,4999,netbanking,failed,bank_error,1,2026-07-31T03:12:57.949987,True,4999
pay_04817,cust_0054,499,card,failed,limit_exceeded,2,2026-07-24T11:09:57.950021,False,0
pay_04818,cust_1046,9999,netbanking,failed,network_error,1,2026-08-07T20:41:57.950027,True,9999
pay_04819,cust_1346,299,netbanking,failed,limit_exceeded,1,2026-08-21T22:48:57.950032,False,0
pay_04826,cust_1461,1999,upi,failed,bank_error,1,2026-08-16T03:00:57.950064,True,1999
pay_04828,cust_0552,1999,upi,failed,insufficient_funds,1,2026-08-15T07:43:57.950074,False,0
pay_04829,cust_0309,199,upi,failed,network_error,1,2026-08-13T02:15:57.950079,True,199
pay_04830,cust_1121,199,card,failed,limit_exceeded,1,2026-07-31T18:25:57.950084,False,0
pay_04835,cust_1006,1499,netbanking,failed,network_error,1,2026-08-03T16:37:57.950107,True,1499
pay_04837,cust_1238,9999,card,failed,limit_exceeded,1,2026-08-01T11:51:57.950117,False,0
pay_04838,cust_1095,999,wallet,failed,limit_exceeded,1,2026-08-14T22:48:57.950122,False,0
pay_04839,cust_1400,299,upi,failed,authentication_failed,1,2026-08-03T05:25:57.950127,False,0
pay_04841,cust_0282,9999,wallet,failed,insufficient_funds,1,2026-08-14T21:44:57.950136,True,9999
pay_04842,cust_0152,1499,wallet,failed,limit_exceeded,2,2026-07-22T13:34:57.950141,True,1499
pay_04844,cust_0206,299,netbanking,failed,bank_error,1,2026-08-01T10:40:57.950150,False,0
pay_04846,cust_0642,499,card,failed,network_error,1,2026-08-15T07:52:57.950160,True,499
pay_04849,cust_1078,1999,card,failed,limit_exceeded,1,2026-07-29T23:26:57.950175,False,0
pay_04851,cust_1357,299,card,failed,authentication_failed,1,2026-08-05T02:29:57.950184,False,0
pay_04855,cust_0764,1999,netbanking,failed,limit_exceeded,1,2026-07-29T06:52:57.950202,False,0
pay_04856,cust_0937,2499,upi,failed,network_error,1,2026-08-06T05:21:57.950207,False,0
pay_04861,cust_0153,2499,upi,failed,limit_exceeded,2,2026-08-16T22:41:57.950231,False,0
pay_04866,cust_0735,299,upi,failed,network_error,1,2026-08-01T05:03:57.950253,True,299
pay_04867,cust_0652,1499,upi,failed,authentication_failed,1,2026-07-26T23:36:57.950259,True,1499
pay_04868,cust_1350,4999,card,failed,bank_error,2,2026-08-21T15:57:57.950264,True,4999
pay_04870,cust_0270,1999,wallet,failed,insufficient_funds,1,2026-08-20T00:42:57.950274,False,0
pay_04873,cust_1372,499,card,failed,insufficient_funds,1,2026-07-26T12:15:57.950288,False,0
pay_04875,cust_0348,9999,wallet,failed,timeout,1,2026-08-10T06:33:57.950297,True,9999
pay_04881,cust_0310,4999,wallet,failed,insufficient_funds,2,2026-07-25T22:01:57.950327,False,0
pay_04885,cust_0670,999,wallet,failed,bank_error,1,2026-08-11T02:45:57.950345,False,0
pay_04896,cust_1391,999,netbanking,failed,insufficient_funds,2,2026-08-01T01:28:57.950397,True,999
pay_04898,cust_1221,299,upi,failed,insufficient_funds,1,2026-08-21T08:12:57.950407,False,0
pay_04900,cust_0132,1999,netbanking,failed,authentication_failed,1,2026-07-22T15:57:57.950416,False,0
pay_04905,cust_0247,999,card,failed,timeout,1,2026-07-28T03:39:57.950440,False,0
pay_04909,cust_1069,4999,card,failed,bank_error,2,2026-08-07T02:02:57.950458,False,0
pay_04911,cust_1155,1999,wallet,failed,limit_exceeded,1,2026-08-19T04:29:57.950468,False,0
pay_04918,cust_1349,1999,card,failed,authentication_failed,1,2026-08-16T05:07:57.950503,False,0
pay_04928,cust_0113,4999,upi,failed,limit_exceeded,2,2026-07-23T02:00:57.950550,False,0
pay_04931,cust_0835,1999,wallet,failed,network_error,1,2026-07-26T08:08:57.950564,True,1999
pay_04940,cust_0165,199,upi,failed,limit_exceeded,1,2026-07-26T00:05:57.950608,False,0
pay_04947,cust_1466,1999,upi,failed,network_error,1,2026-07-29T06:51:57.950640,True,1999
pay_04948,cust_0632,1999,netbanking,failed,insufficient_funds,1,2026-08-15T03:29:57.950644,False,0
pay_04950,cust_0986,499,upi,failed,network_error,1,2026-08-18T17:46:57.950654,True,499
pay_04952,cust_1342,1499,upi,failed,bank_error,2,2026-08-21T04:31:57.950663,True,1499
pay_04957,cust_1083,499,card,failed,network_error,1,2026-08-16T20:24:57.950688,True,499
pay_04961,cust_0206,2499,upi,failed,network_error,1,2026-07-31T08:58:57.950706,False,0
pay_04962,cust_0295,499,upi,failed,insufficient_funds,2,2026-07-25T13:12:57.950711,False,0
pay_04967,cust_0810,999,card,failed,limit_exceeded,1,2026-07-23T13:54:57.950734,True,999
pay_04970,cust_0493,9999,upi,failed,timeout,1,2026-07-25T22:36:57.950749,True,9999
pay_04972,cust_0283,9999,upi,failed,limit_exceeded,1,2026-08-18T20:28:57.950759,True,9999
pay_04974,cust_0643,199,upi,failed,limit_exceeded,2,2026-08-13T08:48:57.950769,False,0
pay_04978,cust_0262,9999,card,failed,authentication_failed,3,2026-08-20T19:06:57.950790,False,0
pay_04986,cust_0987,9999,card,failed,authentication_failed,1,2026-07-23T15:46:57.950826,False,0
pay_04987,cust_1042,1499,netbanking,failed,authentication_failed,1,2026-08-08T14:11:57.950831,False,0
pay_04989,cust_0120,299,upi,failed,bank_error,1,2026-07-29T12:19:57.950840,False,0
pay_04994,cust_0290,299,upi,failed,network_error,1,2026-08-07T17:26:57.950863,True,299
pay_04995,cust_1030,499,netbanking,failed,timeout,2,2026-08-16T21:01:57.950868,True,499
pay_04997,cust_0087,299,card,failed,insufficient_funds,1,2026-08-20T13:13:57.950879,False,0
pay_04998,cust_0123,9999,netbanking,failed,network_error,1,2026-07-25T18:30:57.950884,True,9999
pay_04999,cust_0154,2499,upi,failed,network_error,1,2026-08-01T05:56:57.950888,True,2499
